x,y,z,form0_x,form0_y,form0_z
-1.95387,-2.27208,0.0816387,0.52737,-0.448019,0.0176244
-0.306213,2.45033,-0.882991,-0.876134,-0.00386002,0.096371
0.967313,0.254681,0.0236018,-0.393718,1.43609,0.0107508
1.07415,0.111949,0.391847,-0.181601,1.20525,-0.127944
0.463675,-1.10426,-0.596871,1.20457,0.520331,-0.0125971
2.20874,-1.34864,-0.808913,0.14072,0.452898,-0.11929
-1.36669,-1.0828,0.966583,0.780516,-0.419387,-0.0673575
-0.24283,-1.8745,0.993949,0.699905,-0.128288,0.0166481
-2.84183,-0.79907,0.305993,0.161373,-0.628567,0.0633843
1.74146,-0.752654,0.994696,0.244703,0.272963,0.0190742
1.1719,-2.66874,0.404124,0.494651,0.216144,0.0164852
2.96566,0.0510337,0.258162,0.0318924,0.633802,-0.137152
0.658751,-0.82327,-0.325288,1.24761,1.09078,0.14129
2.35053,0.503516,0.914823,0.000475856,0.856879,-0.125032
-0.368816,-2.86951,0.44983,0.407714,0.0186917,0.191512
1.29069,2.55912,-0.499738,-0.41301,0.277588,0.112054
1.6932,-1.96544,0.804316,0.410121,0.538504,0.106456
-2.73227,-0.72833,0.561204,0.113755,-0.56674,-0.0160077
-0.916684,2.83874,-0.183195,-0.658435,-0.164055,0.0666795
-1.32792,0.701098,-0.866967,-0.681312,-0.769252,-0.11349
1.81906,0.32714,-0.988418,-0.260071,0.911019,-0.00135792
0.76556,0.758696,-0.386766,-1.06819,1.02632,0.0999042
-1.38891,-2.55007,0.427994,0.63544,-0.200795,0.254539
-1.53249,-2.03281,-0.837949,0.335245,-0.416206,0.0755316
-0.84561,-0.74915,0.492569,0.898588,-0.960823,-0.114386
-0.908174,0.814174,0.6254,-0.605271,-0.83904,-0.161669
2.65944,-0.0466261,0.751395,-0.0554081,0.641429,0.0352837
2.73749,-0.331238,0.652881,0.123444,0.430596,-0.122194
-0.397863,-0.928065,-0.139321,1.43608,-0.597771,0.137524
-0.639216,-0.885165,-0.418623,1.32752,-0.87477,0.126955
-0.379778,-0.932515,-0.117135,1.42985,-0.571546,0.144238
-0.951705,0.798243,-0.652428,-0.556556,-0.662838,-0.00789365
1.79671,2.04046,-0.695265,-0.40199,0.408617,0.00253144
-0.17825,-0.98434,-0.0264167,1.36911,-0.236041,0.0745647
-1.25857,-0.202211,0.688441,0.257248,-1.19709,-0.0762805
-0.723818,1.82007,0.999147,-0.705161,-0.390681,0.0122077
-1.64384,0.146687,0.936887,0.0562601,-0.805944,-0.0439745
0.823865,-0.686038,-0.372835,0.942077,1.22283,0.227801
2.08813,-0.918554,-0.959638,0.103206,0.854398,-0.0642124
-0.669087,0.83199,0.361566,-1.5013,-1.13601,0.0650172
-2.6727,-1.2892,0.253326,0.201584,-0.467341,-0.131784
-1.03809,2.14043,0.925445,-0.513594,-0.447677,0.100075
-2.35767,-1.58716,0.539282,0.273889,-0.557266,-0.157766
-0.787021,1.27688,0.865994,-0.942375,-0.970887,-0.165034
-1.24256,1.00682,-0.916192,-0.591795,-0.746808,0.0184357
0.893592,-0.736653,-0.539613,1.08692,1.19073,-0.0344842
0.211043,1.46034,-0.851415,-1.07224,0.22887,-0.078376
-0.744019,-0.72726,0.281433,1.07986,-1.04672,-0.140616
2.39414,1.39597,0.636361,-0.419454,0.476918,0.124447
0.850286,-1.48758,0.958062,0.75775,0.309759,0.0463779
0.231538,-0.975262,-0.0688123,1.46228,0.342575,0.128199
0.0667547,0.997928,0.0178121,-1.39857,0.120013,-0.126694
1.45576,-1.42885,0.999207,0.573973,0.309522,-0.0273334
2.29127,0.883416,-0.890145,-0.158827,0.631371,0.0272982
-0.559627,0.931296,0.406851,-1.37625,-0.901534,-0.122023
1.5037,2.07733,-0.825466,-0.317786,0.386743,0.0802248
-1.81093,0.584141,0.995266,-0.401199,-0.953146,0.0222331
0.84203,-2.81078,-0.356767,0.599774,0.207641,-0.0997976
0.335234,2.74261,0.646372,-0.403382,-0.00169844,0.0700711
2.00798,0.680745,-0.992745,-0.0775391,0.741734,0.0152846
-2.46985,1.6887,0.126495,-0.285482,-0.397051,0.0773148
0.663067,1.97765,0.996309,-0.714624,-0.100735,0.0248132
2.26194,1.45053,-0.726584,-0.195173,0.492827,0.124465
-1.23564,-0.682665,0.808629,0.343473,-0.80813,0.0613143
-0.876943,2.77614,-0.411632,-0.554895,-0.0606723,0.208082
-1.36666,-2.56148,-0.429091,0.516111,-0.289477,0.0338954
0.720567,2.19492,-0.950682,-0.638201,0.275987,0.00200551
1.12674,-0.428892,0.607404,0.452164,1.20505,-0.010925
-1.73996,1.97084,-0.777402,-0.397818,-0.251864,0.0409496
0.816701,0.637579,0.26627,-0.644718,0.859416,0.153294
-1.86057,-1.95919,0.712295,0.437617,-0.430465,-0.00862304
2.33032,-1.14789,-0.801723,0.11285,0.588755,-0.095343
-2.23758,0.879791,-0.914616,-0.123333,-0.455062,0.000808996
2.55116,-0.748304,0.752456,0.162571,0.533353,0.000909897
-2.66848,0.00174684,-0.743734,-0.0333738,-0.679711,0.0426328
-0.897979,0.45592,-0.118867,-0.625007,-1.17093,-0.166346
-1.42679,-1.34345,-0.999189,0.443314,-0.434522,-0.0239017
1.88515,-0.058099,0.993486,-0.0503109,0.694986,0.00838118
2.1023,-0.698538,0.976545,0.271014,0.487251,-0.0271856
-2.49833,0.640706,-0.815202,-0.296416,-0.584821,0.128133
0.0578519,-1.19037,-0.588871,1.10527,0.203969,0.1904
-2.59905,0.0420918,0.800459,0.0497824,-0.725627,0.0712187
-1.31203,-0.244411,0.746485,0.29163,-1.20813,-0.069718
0.586992,-2.56647,-0.774361,0.590094,0.150593,-0.0123386
-0.876652,0.521013,0.197964,-0.633491,-1.09286,-0.191322
-0.144155,-1.47394,0.854758,0.998723,-0.156229,0.051263
-0.352711,-1.41585,0.841101,1.32039,-0.388671,0.00343147
2.23196,-1.01521,-0.892019,0.0783421,0.763895,-0.0844913
0.781115,0.688058,0.283218,-0.76441,0.828928,0.0617551
-0.387549,-2.92222,-0.318839,0.396679,-0.0314039,0.0182648
1.45362,-0.712982,0.924599,0.471736,0.628836,0.0344952
1.99941,-0.408477,-0.999171,0.228446,0.979314,-0.0123618
1.76995,0.164015,0.97494,-0.224959,0.841835,-0.034842
1.38301,-1.596,-0.993725,0.549005,0.789308,-0.0623359
2.97302,-0.352921,0.110346,0.0872983,0.504566,-0.157529
2.5889,-0.713311,0.728198,0.162345,0.517488,-0.0157014
1.15357,1.56209,0.998309,-0.541022,0.278117,0.0232575
2.64536,-0.459483,-0.728573,0.0594183,0.55822,0.023437
1.20165,-0.994913,0.898032,0.518484,0.785757,-0.0441391
0.441578,-0.903185,0.103327,1.29341,0.667062,0.011762
-2.76025,0.348914,0.623007,-0.0295119,-0.623502,0.0371255
0.120087,1.07983,-0.406803,-1.56177,0.0853956,0.0480512
0.904194,-2.67486,0.567241,0.586976,0.217928,0.0367071
2.3319,-1.21542,0.776892,0.235018,0.350228,-0.0115745
-0.234205,2.30294,-0.949151,-0.997653,-0.109923,0.0291836
-1.97757,-0.493664,0.999268,0.224302,-0.505943,0.0219823
-2.73954,1.03022,0.375437,-0.122498,-0.859895,0.294264
1.08702,-0.50305,-0.597023,0.536788,1.1547,-0.0493079
2.52149,0.656039,0.795897,-0.0755812,0.860293,-0.0974771
-0.332298,-2.92663,0.3258,0.439797,0.00600556,0.225548
-1.87033,-1.63587,-0.87463,0.435273,-0.611268,0.0761292
1.18248,0.213008,0.602013,-0.306083,1.26108,-0.0647791
-0.511919,-2.61389,-0.748134,0.68459,-0.0347078,-0.0654139
1.95261,0.196859,-0.999297,-0.294355,0.915622,0.00696103
0.115017,-2.30038,0.952911,0.565391,-0.0441743,0.00546918
-2.85216,-0.229135,0.508021,0.10061,-0.595065,0.115558
2.23282,-1.06607,0.880383,0.306638,0.430299,-0.0456407
0.915563,0.403615,0.0340472,-0.567549,1.36414,0.188651
0.745554,-1.15359,0.779455,0.931534,0.596781,0.0376615
2.27698,1.01418,-0.870239,-0.100515,0.536701,0.0752445
-0.56889,0.844953,0.192065,-1.37371,-0.996756,-0.42366
-0.958683,0.448926,-0.337258,-0.664045,-1.40677,-0.0635408
1.21171,-0.262371,0.649676,0.203881,1.27488,-0.0905522
-1.87751,-0.773985,-0.999526,-0.0213279,-0.594463,-0.0105177
-0.0905007,1.62317,-0.927304,-1.16086,0.125633,-0.0430529
0.0840289,1.60511,-0.919671,-1.01625,0.0881394,-0.0316922
1.62904,-1.38043,-0.990809,0.471193,0.640319,0.00875655
0.180664,1.18244,0.594848,-0.939563,0.124349,0.007344
1.93784,1.92703,0.680349,-0.374158,0.267114,0.093744
-0.575781,2.34432,-0.910279,-0.843753,-0.199337,0.0597817
-1.23015,-0.739277,0.825231,0.375978,-0.860535,0.0632021
-1.54826,-0.547435,-0.933796,-0.0275317,-0.733914,-0.0726924
1.09834,-2.78889,-0.0724074,0.423638,0.152829,-0.101116
-1.58016,-0.631103,-0.954419,-0.0155495,-0.517384,-0.0342611
-0.677281,2.75084,-0.553292,-0.526815,0.0545668,0.181738
-2.55881,1.55929,0.0838132,-0.242801,-0.431284,0.13602
0.500128,-1.09624,-0.60652,1.11121,0.569661,0.0128638
-1.97423,-2.01196,0.574093,0.386124,-0.412041,-0.00348939
2.60731,-0.685573,-0.718106,0.268913,0.780488,0.0111802
-2.02429,2.17188,-0.247182,-0.294382,-0.3099,-0.161264
-2.81588,-0.966296,0.21295,0.198129,-0.672765,0.00434485
-2.21796,-1.4855,0.742842,0.199903,-0.578101,-0.160025
1.44586,-2.03566,-0.867818,0.355757,0.231455,0.0140422
0.985285,1.27806,-0.922397,-0.723907,0.863752,-0.102308
-2.49161,1.65895,-0.114993,-0.308415,-0.447319,0.115617
1.7229,-1.09401,-0.999164,0.524583,0.874374,0.0482762
1.12749,0.312768,-0.557867,-0.175852,1.28604,-0.174075
0.454444,-0.9246,-0.244082,1.2768,0.625303,-0.0769915
-2.58425,1.51991,0.0619587,-0.2364,-0.447851,0.135963
1.06271,-1.93871,-0.977514,0.639839,0.118857,0.0590968
1.2516,0.0783852,0.666003,-0.186014,1.224,-0.176168
-1.84153,2.08758,0.621081,-0.474173,-0.324718,-0.0223743
0.918267,0.494577,-0.290043,-0.808382,1.46335,-0.0373239
-0.755715,-1.07692,0.729129,0.91735,-0.320742,-0.196711
-0.18111,1.19957,-0.617158,-1.47588,-0.385473,0.222998
-0.877774,-2.86298,0.104563,0.44534,-0.135996,0.110895
2.35436,-0.867706,0.860666,0.238843,0.531399,-0.0153008
0.720763,0.737412,-0.247661,-1.22443,1.16376,0.0967284
0.811544,-0.923105,-0.636976,1.09408,0.892905,-0.00193454
2.67155,1.04735,0.493898,-0.174169,0.623735,-0.0760193
-0.98506,0.916099,-0.755808,-0.553873,-0.740402,0.0438265
-2.29879,1.08572,-0.840192,-0.152629,-0.441178,-0.0054618
-1.76659,0.123971,0.973411,0.0850822,-0.760916,-0.0339567
0.997954,-0.148675,-0.133624,0.307564,1.60769,-0.3502
0.455007,-2.79421,-0.556253,0.485406,0.118872,-0.0949358
-0.6176,1.5932,-0.956638,-0.908383,-0.302879,-0.0150257
-0.282021,2.25098,0.963257,-0.440298,-0.153892,0.00990835
1.94281,-2.25687,-0.208981,0.435616,0.388203,-0.0748899
1.06748,-0.986057,0.83727,0.570007,0.806393,-0.0816721
-2.44398,-0.164657,-0.89327,0.0605822,-0.589658,-0.0202077
-0.583086,0.866205,0.293935,-1.53683,-1.07729,-0.23696
2.24613,-0.0717551,-0.968945,-0.0308422,0.837999,0.0208442
-1.15907,2.63547,-0.476665,-0.595799,-0.169249,0.22099
1.15661,2.57075,-0.573857,-0.324705,0.199599,0.0779376
1.70414,-1.59832,-0.941724,0.50541,0.708486,-0.0401993
0.594502,-1.43946,0.896718,0.986282,0.309386,0.00990892
-1.40751,-2.48171,-0.521804,0.54495,-0.324207,0.0135794
2.48342,-0.664088,0.821172,0.14329,0.521344,-0.0109524
1.72891,-0.871166,0.997949,0.188737,0.394023,0.0346071
-0.0153388,-1.39375,-0.795338,0.785492,-0.0452908,0.00218314
1.2743,-1.52662,-0.999935,0.625933,0.771722,-0.0293485
0.0528907,2.94993,0.311026,-0.49527,0.000826304,-0.0300002
1.18808,1.45926,0.992984,-0.518232,0.327874,0.0236199
-0.635414,-1.15688,0.733113,1.04684,-0.265381,-0.207348
-0.567454,-2.51037,-0.819064,0.764467,-0.0653695,-0.0683703
1.49365,2.60165,0.0120468,-0.473196,0.304137,0.129318
-2.19505,1.69038,-0.637445,-0.22657,-0.394601,-0.0706598
1.26137,-0.797651,0.861603,0.499918,0.837223,-0.0559679
-1.16411,-0.472799,-0.668696,0.377331,-1.08849,-0.0521568
-2.57307,-1.37972,-0.392756,0.203471,-0.405791,-0.00181606
1.0062,2.74759,0.377444,-0.619169,0.218917,0.030848
-1.02628,-0.169311,-0.28052,0.269862,-1.48652,0.0583432
-2.15016,-0.318907,0.984803,0.118109,-0.544913,0.0213207
1.44518,0.903642,-0.955325,-0.36468,0.896686,-0.0433622
2.39782,-0.273224,-0.910578,-0.000845027,0.782642,-0.0428539
-1.82335,-0.877613,0.999722,0.361621,-0.527225,-0.000377217
2.63478,0.106155,-0.770935,-0.0502332,0.791059,-0.0554777
0.346124,-2.41576,0.897788,0.433826,0.118391,0.0307045
0.998446,-0.137202,0.124883,0.245833,1.52397,-0.0549312
-2.26283,-1.43345,0.734462,0.161289,-0.554812,-0.158934
-0.698033,1.49113,0.935407,-0.712631,-0.60746,-0.106528
0.496199,1.1981,0.710975,-1.00077,0.470029,0.0371423
-0.777847,-1.46969,-0.941448,0.955431,-0.520637,-0.00829946
0.538331,1.49844,0.913076,-0.684954,0.191954,0.00873923
-0.8985,-0.47709,-0.185254,0.620128,-1.16898,0.0138527
-1.1361,-0.850103,-0.813865,0.486572,-1.24972,-0.229477
2.16099,-0.519912,-0.974899,0.183913,0.997141,-0.0246031
1.55456,0.758732,0.962815,-0.444104,0.916252,0.00280142
-2.93797,0.000501671,0.346703,0.0470926,-0.640505,0.112685
-0.0771694,-2.07983,0.996693,0.816298,-0.284082,-0.0226615
0.45975,0.934403,-0.2847,-1.34803,0.807751,-0.143157
-2.07374,1.75841,-0.695113,-0.284304,-0.342791,-0.0326327
1.33936,0.558685,-0.835962,-0.189788,0.883615,-0.11868
-0.183982,-1.20473,-0.624157,0.815565,-0.0813577,0.0116868
2.53836,1.56139,0.198309,-0.227463,0.340001,-0.109719
-0.790568,0.612498,0.0123347,-0.837475,-1.08727,-0.135351
1.06008,-1.07994,0.873563,0.637888,0.869482,-0.0715616
-1.40389,0.246833,0.818452,-0.0239295,-0.97535,-0.076731
2.5315,-1.54864,-0.252412,0.196431,0.274904,0.159611
0.251337,-2.50473,0.8558,0.456551,0.128945,0.06976
2.45587,-1.44566,0.527139,0.128886,0.312425,0.128211
1.15645,1.19191,0.940691,-0.656977,0.707778,0.01757
1.23137,0.613475,-0.781209,-0.334003,0.937537,-0.120078
1.69682,0.802713,0.99242,-0.494909,0.84948,0.0215452
1.17242,-1.26665,-0.96172,0.583737,0.704432,0.0198258
-1.10624,-1.2401,-0.941076,0.368848,-0.68728,-0.135611
-1.07421,0.0231428,0.378651,0.0972508,-1.33458,-0.257407
1.29608,2.14647,-0.861702,-0.476683,0.402371,0.0742803
-0.71596,-1.37793,0.89445,0.823054,-0.469241,-0.0429362
-0.532565,1.16935,-0.699037,-1.34893,-0.311646,-0.279797
-0.250985,-1.00045,-0.24883,1.49763,-0.484744,-0.160269
-2.81073,0.714988,0.435386,-0.0968104,-0.676122,0.10426
-1.42483,-0.0669231,0.819139,0.23686,-0.885185,-0.127195
0.265811,-1.04437,-0.386387,1.54194,0.413343,0.0517461
2.49545,1.64472,-0.149869,-0.271133,0.397796,-0.105128
-1.94477,-1.04947,-0.97773,0.164502,-0.881854,0.0610935
0.327832,0.95234,0.119677,-1.2468,0.454115,0.213366
0.832321,-2.1763,0.94397,0.515721,0.356748,0.0477339
-1.8703,0.13129,0.992144,-0.00742243,-0.748531,-0.0218142
2.95721,-0.210402,0.263413,0.0918411,0.559993,-0.192789
0.461536,1.02983,-0.490434,-1.10248,0.659483,-0.223833
1.08134,-0.255879,0.458295,0.24457,1.47619,-0.145332
0.458046,-1.38256,-0.839386,0.913582,0.274543,0.0179738
-1.01242,0.11976,-0.1964,-0.188782,-1.41237,-0.05659
0.440608,-1.04447,0.499361,1.04865,0.396045,0.00937178
-1.11928,-0.844223,0.801469,0.673935,-1.00239,0.0413059
-1.66617,-2.45572,0.252475,0.519599,-0.374982,0.0595804
2.56468,-1.54536,-0.106817,0.199544,0.296729,0.191684
2.65076,1.15244,0.455095,-0.158188,0.508031,-0.0922197
1.52043,-2.57134,0.159326,0.553017,0.293587,-0.0122551
-1.6328,1.49863,0.97633,-0.478998,-0.695027,0.00735713
-1.21377,2.3621,0.755019,-0.521343,-0.291287,-0.0161319
2.27396,-0.085384,-0.961282,-0.00969935,0.817607,0.0207723
0.502284,-2.53009,0.814993,0.440345,0.234951,0.0829458
-1.45839,0.132913,0.844496,0.0805961,-0.82709,-0.0775881
-2.64937,1.40003,0.0831459,-0.186309,-0.451795,0.212044
2.08938,-2.02402,-0.416838,0.335297,0.323723,0.0391941
1.34072,0.813678,0.902024,-0.637492,0.922324,-0.0241218
-0.658927,-2.46444,-0.8345,0.78124,-0.0891063,-0.0897503
0.723692,-2.88206,-0.236897,0.633004,0.206174,-0.274576
0.565467,-1.7707,-0.989981,0.684905,0.0416813,-0.0224515
-0.847882,1.73663,0.997723,-0.604594,-0.387376,-0.0022924
0.289218,-0.958535,0.0493314,1.47831,0.4558,0.0118058
0.340246,2.1773,-0.979029,-0.999478,0.2522,0.0121535
-1.09141,1.28101,-0.948394,-0.643635,-0.590574,0.0129725
-2.14367,1.22365,-0.883555,-0.226929,-0.503832,-0.0382877
-1.00399,-0.267285,-0.276421,0.37631,-1.38397,-0.0208661
1.10267,0.943131,-0.835816,-0.621303,0.848729,-0.0486372
-1.12345,0.743563,0.757558,-0.589311,-0.852886,-0.0271721
2.35989,0.00445853,0.932993,-0.100401,0.86502,0.0432458
-0.0591106,-1.6735,-0.945556,0.902982,-0.428442,-0.0792951
1.79174,-2.40597,0.0181093,0.427499,0.326948,-0.15016
1.42093,1.69432,-0.977426,-0.325854,0.55705,0.051155
-0.858632,-2.87342,0.045432,0.399294,-0.12358,0.104525
0.543256,-1.13401,-0.669757,0.999568,0.595451,0.0531169
1.16393,-0.133473,-0.560075,0.230827,1.24783,-0.0965254
1.54962,-2.31789,0.615448,0.603648,0.521142,0.102655
-1.03341,0.533877,-0.547458,-0.516743,-1.13941,0.0566045
2.03262,-0.26082,-0.998785,0.121502,1.00215,0.00303144
1.01179,-0.166877,-0.224222,0.341769,1.545,-0.311397
-1.53311,-0.0354259,-0.88453,0.232157,-1.11366,0.096691
0.0377472,-1.74283,-0.966474,0.910038,-0.392379,-0.0835997
1.94839,-1.17156,0.961873,0.323248,0.424228,-0.034272
-2.86311,0.432343,-0.444917,-0.144293,-0.766009,0.211477
1.00423,-1.15674,0.883644,0.775109,0.851483,-0.0431214
-0.340119,-1.08298,-0.502005,1.06408,-0.451995,-0.269562
-0.762193,2.69125,0.603846,-0.617067,-0.160337,0.0107294
0.332027,-2.98131,-0.022586,0.330885,0.0436909,-0.207229
-1.2944,-0.615913,-0.824035,0.497333,-0.925242,0.0019124
0.854981,0.57202,0.237807,-0.623219,1.06323,0.254808
-0.842022,0.684367,-0.403595,-0.780123,-0.799652,-0.234818
2.67069,1.33428,0.17,-0.114945,0.329184,-0.166561
-2.03921,0.30767,0.998058,-0.168768,-0.704212,0.010126
-2.69128,1.29671,-0.158364,-0.151792,-0.424465,-0.0736264
-2.54958,1.32466,0.487423,-0.113057,-0.604633,0.265058
-2.25201,-1.35679,0.777281,0.129317,-0.537924,-0.138157
0.791585,0.76894,-0.443193,-0.946701,0.95197,0.0336168
1.96656,-0.869126,-0.988678,0.186775,0.890715,-0.0395887
-1.04773,-2.38206,-0.798275,0.698995,-0.255573,-0.0649866
1.18199,-2.36436,-0.765571,0.448926,0.270039,-0.0735582
1.64524,-1.24661,-0.997938,0.50685,0.721996,0.0292388
-1.23344,-0.711989,0.817579,0.369345,-0.81442,0.050164
1.09268,0.282151,-0.490436,-0.28151,1.38149,-0.0737226
-0.57183,-2.31677,-0.922374,0.679945,-0.107446,-0.0490539
-2.3983,-1.11067,0.765871,0.148974,-0.531538,-0.0378053
1.31921,-2.55106,0.489556,0.553279,0.311944,0.00430327
-1.01263,-0.207455,0.25729,0.290182,-1.177,-0.0670515
0.630764,-1.50289,0.928987,0.902342,0.244118,0.0321611
2.9992,-0.0563462,0.0234638,0.0157103,0.516107,-0.108641
-0.593914,0.811489,-0.105758,-1.16601,-0.847705,-0.125786
0.619877,1.1449,0.716034,-0.865387,0.594923,0.135899
-2.13126,1.72568,-0.670058,-0.250637,-0.363177,-0.0540958
0.028656,-1.49515,0.863366,0.943491,-0.0594842,0.0824092
-1.37195,0.550895,-0.853201,-0.441755,-0.69491,-0.0746489
-0.926298,-0.574706,-0.414824,0.729524,-1.10313,0.0650178
1.17924,1.21472,0.951702,-0.6413,0.692381,0.0197597
-0.152542,-1.00917,0.202098,1.33153,-0.190891,-0.132674
-0.249188,1.30262,0.738954,-0.992181,-0.241469,-0.0404633
0.757431,1.93495,0.99696,-0.700793,-0.0525011,0.0331371
1.85743,-2.16236,0.52583,0.400214,0.483053,0.132176
-2.70879,-1.16035,0.321665,0.183444,-0.526759,-0.119985
-2.16038,0.211081,0.985328,-0.187475,-0.767087,-0.0204304
2.30619,-1.70172,0.499924,0.259348,0.365098,0.0410715
2.21624,1.32978,0.811342,-0.520027,0.56669,0.10155
-0.898618,-2.55398,0.706751,0.660053,-0.239312,-0.023376
-0.612019,1.14748,0.714624,-0.847621,-0.72439,-0.216837
0.936923,1.85058,0.997241,-0.707937,0.176021,0.0401547
-1.36518,-2.67095,0.0276982,0.530069,-0.250904,0.150237
-1.93909,2.2611,0.205322,-0.392543,-0.357061,-0.0760278
-1.4426,2.62815,-0.0624543,-0.544457,-0.276049,0.125047
1.90468,-0.703656,0.999535,0.280841,0.426287,-0.0169106
0.929371,2.81798,0.253723,-0.680399,0.207427,0.102915
-1.2936,-0.0991401,-0.711579,0.0776122,-1.01616,-0.0393679
